"Year","Flow_Scenario","Max_Flow","Flow_Threshold","Max_Flow_Test","Flow_Start","Max_Date","PP_Fail_Date","Threshold_Temp","Threshold_Dates","Overlap_Start","Overlap_Test"
1956,"Alt.2",8400,17500,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt.2",8400,17500,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"Alt.2a",8400,17500,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"Alt.2a",8400,17500,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"Alt.2a",8400,17500,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt.2a",8400,17500,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"Alt.2b",8400,17500,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"Alt.2b",8400,17500,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"Alt.2b",8400,17500,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt.2b",8400,17500,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"No.Act",8400,18000,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"No.Act",8400,18000,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"No.Act",8400,18000,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"No.Act",8400,18000,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"Alt1",8400,18000,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"Alt1",8400,18000,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"Alt1",8400,18000,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt1",8400,18000,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"Alt.1a",8400,18000,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"Alt.1a",8400,18000,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"Alt.1a",8400,18000,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt.1a",8400,18000,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"Alt.1b",8400,18000,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"Alt.1b",8400,18000,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"Alt.1b",8400,18000,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt.1b",8400,18000,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"Alt.2",8400,18000,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"Alt.2",8400,18000,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"Alt.2",8400,18000,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt.2",8400,18000,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"Alt.2a",8400,18000,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"Alt.2a",8400,18000,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"Alt.2a",8400,18000,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt.2a",8400,18000,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1956,"Alt.2b",8400,18000,0,"07-31","07-31","07-31",18,1956-06-25,"12-31",0
1956,"Alt.2b",8400,18000,0,"07-31","07-31","07-31",17,1956-06-19,"12-31",0
1956,"Alt.2b",8400,18000,0,"07-31","07-31","07-31",16,1956-06-14,"12-31",0
1956,"Alt.2b",8400,18000,0,"07-31","07-31","07-31",20,1956-07-08,"12-31",0
1957,"No.Act",8900,17000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"No.Act",8900,17000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"No.Act",8900,17000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"No.Act",8900,17000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt1",8900,17000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt1",8900,17000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt1",8900,17000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt1",8900,17000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2",8900,17000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2",8900,17000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2",8900,17000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2",8900,17000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"No.Act",8900,17500,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"No.Act",8900,17500,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"No.Act",8900,17500,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"No.Act",8900,17500,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt1",8900,17500,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt1",8900,17500,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt1",8900,17500,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt1",8900,17500,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2",8900,17500,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2",8900,17500,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2",8900,17500,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2",8900,17500,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"No.Act",8900,18000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"No.Act",8900,18000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"No.Act",8900,18000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"No.Act",8900,18000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt1",8900,18000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt1",8900,18000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt1",8900,18000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt1",8900,18000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2",8900,18000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2",8900,18000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2",8900,18000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2",8900,18000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1957,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",17,1957-06-20,"12-31",0
1957,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",20,1957-07-09,"12-31",0
1957,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",18,1957-06-26,"12-31",0
1957,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",16,1957-06-15,"12-31",0
1958,"No.Act",8900,17000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"No.Act",8900,17000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"No.Act",8900,17000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"No.Act",8900,17000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt1",8900,17000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt1",8900,17000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt1",8900,17000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt1",8900,17000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2",8900,17000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2",8900,17000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2",8900,17000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2",8900,17000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"No.Act",8900,17500,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"No.Act",8900,17500,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"No.Act",8900,17500,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"No.Act",8900,17500,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt1",8900,17500,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt1",8900,17500,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt1",8900,17500,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt1",8900,17500,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2",8900,17500,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2",8900,17500,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2",8900,17500,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2",8900,17500,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"No.Act",8900,18000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"No.Act",8900,18000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"No.Act",8900,18000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"No.Act",8900,18000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt1",8900,18000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt1",8900,18000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt1",8900,18000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt1",8900,18000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2",8900,18000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2",8900,18000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2",8900,18000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2",8900,18000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1958,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",20,1958-07-09,"12-31",0
1958,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",17,1958-06-20,"12-31",0
1958,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",16,1958-06-15,"12-31",0
1958,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",18,1958-06-26,"12-31",0
1959,"No.Act",9300,17000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"No.Act",9300,17000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"No.Act",9300,17000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"No.Act",9300,17000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt1",9300,17000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt1",9300,17000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt1",9300,17000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt1",9300,17000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.1a",9300,17000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.1a",9300,17000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.1a",9300,17000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.1a",9300,17000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.1b",9300,17000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.1b",9300,17000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.1b",9300,17000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.1b",9300,17000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2",9300,17000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2",9300,17000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2",9300,17000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2",9300,17000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2a",9300,17000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2a",9300,17000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2a",9300,17000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2a",9300,17000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2b",9300,17000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2b",9300,17000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2b",9300,17000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2b",9300,17000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"No.Act",9300,17500,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"No.Act",9300,17500,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"No.Act",9300,17500,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"No.Act",9300,17500,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt1",9300,17500,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt1",9300,17500,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt1",9300,17500,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt1",9300,17500,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.1a",9300,17500,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.1a",9300,17500,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.1a",9300,17500,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.1a",9300,17500,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.1b",9300,17500,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.1b",9300,17500,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.1b",9300,17500,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.1b",9300,17500,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2",9300,17500,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2",9300,17500,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2",9300,17500,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2",9300,17500,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2a",9300,17500,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2a",9300,17500,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2a",9300,17500,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2a",9300,17500,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2b",9300,17500,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2b",9300,17500,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2b",9300,17500,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2b",9300,17500,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"No.Act",9300,18000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"No.Act",9300,18000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"No.Act",9300,18000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"No.Act",9300,18000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt1",9300,18000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt1",9300,18000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt1",9300,18000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt1",9300,18000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.1a",9300,18000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.1a",9300,18000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.1a",9300,18000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.1a",9300,18000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.1b",9300,18000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.1b",9300,18000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.1b",9300,18000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.1b",9300,18000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2",9300,18000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2",9300,18000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2",9300,18000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2",9300,18000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2a",9300,18000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2a",9300,18000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2a",9300,18000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2a",9300,18000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1959,"Alt.2b",9300,18000,0,"07-31","07-31","07-31",16,1959-06-15,"12-31",0
1959,"Alt.2b",9300,18000,0,"07-31","07-31","07-31",20,1959-07-09,"12-31",0
1959,"Alt.2b",9300,18000,0,"07-31","07-31","07-31",18,1959-06-26,"12-31",0
1959,"Alt.2b",9300,18000,0,"07-31","07-31","07-31",17,1959-06-20,"12-31",0
1960,"No.Act",8200,17000,0,"07-31","07-31","07-31",18,1960-06-25,"12-31",0
1960,"No.Act",8200,17000,0,"07-31","07-31","07-31",16,1960-06-14,"12-31",0
1960,"No.Act",8200,17000,0,"07-31","07-31","07-31",17,1960-06-19,"12-31",0
1960,"No.Act",8200,17000,0,"07-31","07-31","07-31",20,1960-07-08,"12-31",0
