"Year","Flow_Scenario","Max_Flow","Flow_Threshold","Max_Flow_Test","Flow_Start","Max_Date","PP_Fail_Date","Threshold_Temp","Weather_Pattern","Threshold_Dates","Overlap_Start","Overlap_Test"
2004,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2004,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2004,"Alt.2",8900,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2004,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2004,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2005,"No.Act",8000,17000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt1",8000,17000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.1a",8000,17000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.1b",8000,17000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2",7900,17000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2a",7900,17000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2b",7900,17000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"No.Act",8000,17500,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt1",8000,17500,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.1a",8000,17500,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.1b",8000,17500,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2",7900,17500,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2a",7900,17500,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2b",7900,17500,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"No.Act",8000,18000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt1",8000,18000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.1a",8000,18000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.1b",8000,18000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2",7900,18000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2a",7900,18000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2005,"Alt.2b",7900,18000,0,"07-13","07-13","07-13",20,"Low","12-31","12-31",0
2006,"No.Act",8800,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt1",8800,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.1a",8800,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.1b",8800,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2",8800,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2a",8800,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2b",8800,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"No.Act",8800,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt1",8800,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.1a",8800,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.1b",8800,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2",8800,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2a",8800,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2b",8800,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"No.Act",8800,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt1",8800,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.1a",8800,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.1b",8800,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2",8800,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2a",8800,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2006,"Alt.2b",8800,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2007,"No.Act",8000,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt1",8000,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.1a",8000,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.1b",8000,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2",8000,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2a",8000,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2b",8000,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"No.Act",8000,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt1",8000,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.1a",8000,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.1b",8000,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2",8000,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2a",8000,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2b",8000,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"No.Act",8000,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt1",8000,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.1a",8000,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.1b",8000,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2",8000,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2a",8000,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2007,"Alt.2b",8000,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"No.Act",8300,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt1",8300,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.1a",8300,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.1b",8400,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2",8400,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2a",8400,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2b",8400,17000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"No.Act",8300,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt1",8300,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.1a",8300,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.1b",8400,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2",8400,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2a",8400,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2b",8400,17500,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"No.Act",8300,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt1",8300,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.1a",8300,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.1b",8400,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2",8400,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2a",8400,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2008,"Alt.2b",8400,18000,0,"06-29","06-29","06-29",20,"Low","12-31","12-31",0
2009,"No.Act",6100,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt1",6100,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.1a",6100,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.1b",6100,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2",6100,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2a",6100,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2b",6100,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"No.Act",6100,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt1",6100,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.1a",6100,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.1b",6100,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2",6100,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2a",6100,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2b",6100,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"No.Act",6100,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt1",6100,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.1a",6100,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.1b",6100,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2",6100,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2a",6100,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2009,"Alt.2b",6100,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2010,"No.Act",6400,17000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt1",6400,17000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.1a",6400,17000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.1b",6400,17000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2",6400,17000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2a",6400,17000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2b",6400,17000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"No.Act",6400,17500,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt1",6400,17500,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.1a",6400,17500,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.1b",6400,17500,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2",6400,17500,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2a",6400,17500,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2b",6400,17500,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"No.Act",6400,18000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt1",6400,18000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.1a",6400,18000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.1b",6400,18000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2",6400,18000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2a",6400,18000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2010,"Alt.2b",6400,18000,0,"07-05","07-05","07-05",20,"Low","12-31","12-31",0
2011,"No.Act",77000,17000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt1",77000,17000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.1a",77000,17000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.1b",77000,17000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2",77000,17000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2a",77000,17000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2b",77000,17000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"No.Act",77000,17500,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt1",77000,17500,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.1a",77000,17500,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.1b",77000,17500,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2",77000,17500,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2a",77000,17500,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2b",77000,17500,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"No.Act",77000,18000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt1",77000,18000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.1a",77000,18000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.1b",77000,18000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2",77000,18000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2a",77000,18000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2011,"Alt.2b",77000,18000,1,"06-01","06-15","12-31",20,"Low","12-31","12-31",0
2012,"No.Act",12300,17000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2012,"Alt1",30000,17000,1,"06-01","06-10","06-15",20,"Low","12-31","12-31",0
2012,"Alt.1a",22800,17000,1,"06-01","06-01","06-07",20,"Low","12-31","12-31",0
2012,"Alt.1b",23500,17000,1,"06-06","06-11","06-14",20,"Low","12-31","12-31",0
2012,"Alt.2",26400,17000,1,"06-01","06-07","06-13",20,"Low","12-31","12-31",0
2012,"Alt.2a",27000,17000,1,"06-01","06-01","06-10",20,"Low","12-31","12-31",0
2012,"Alt.2b",23900,17000,1,"06-05","06-11","06-14",20,"Low","12-31","12-31",0
2012,"No.Act",12300,17500,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2012,"Alt1",30000,17500,1,"06-01","06-10","06-15",20,"Low","12-31","12-31",0
2012,"Alt.1a",22800,17500,1,"06-01","06-01","06-06",20,"Low","12-31","12-31",0
2012,"Alt.1b",23500,17500,1,"06-06","06-11","06-14",20,"Low","12-31","12-31",0
2012,"Alt.2",26400,17500,1,"06-01","06-07","06-13",20,"Low","12-31","12-31",0
2012,"Alt.2a",27000,17500,1,"06-01","06-01","06-10",20,"Low","12-31","12-31",0
2012,"Alt.2b",23900,17500,1,"06-06","06-11","06-14",20,"Low","12-31","12-31",0
2012,"No.Act",12300,18000,0,"07-31","07-31","07-31",20,"Low","12-31","12-31",0
2012,"Alt1",30000,18000,1,"06-01","06-10","06-15",20,"Low","12-31","12-31",0
2012,"Alt.1a",22800,18000,1,"06-01","06-01","06-04",20,"Low","12-31","12-31",0
2012,"Alt.1b",23500,18000,1,"06-06","06-11","06-13",20,"Low","12-31","12-31",0
2012,"Alt.2",26400,18000,1,"06-01","06-07","06-12",20,"Low","12-31","12-31",0
2012,"Alt.2a",27000,18000,1,"06-01","06-01","06-10",20,"Low","12-31","12-31",0
2012,"Alt.2b",23900,18000,1,"06-06","06-11","06-13",20,"Low","12-31","12-31",0
1930,"No.Act",9900,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt1",9900,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.1a",9900,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.1b",24600,17000,1,"06-07","06-14","06-23",16,"Median","06-14","06-14",1
1930,"Alt.2",9900,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.2a",9900,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.2b",28800,17000,1,"06-03","06-14","06-27",16,"Median","06-14","06-14",1
1930,"No.Act",9900,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt1",9900,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.1a",9900,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.1b",24600,17500,1,"06-07","06-14","06-22",16,"Median","06-14","06-14",1
1930,"Alt.2",9900,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.2a",9900,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.2b",28800,17500,1,"06-04","06-14","06-27",16,"Median","06-14","06-14",1
1930,"No.Act",9900,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt1",9900,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.1a",9900,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.1b",24600,18000,1,"06-08","06-14","06-22",16,"Median","06-14","06-14",1
1930,"Alt.2",9900,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.2a",9900,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1930,"Alt.2b",28800,18000,1,"06-04","06-14","06-26",16,"Median","06-14","06-14",1
1931,"No.Act",8000,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt1",8000,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.1a",8000,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.1b",7900,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2",8000,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2a",8000,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2b",7500,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"No.Act",8000,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt1",8000,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.1a",8000,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.1b",7900,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2",8000,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2a",8000,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2b",7500,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"No.Act",8000,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt1",8000,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.1a",8000,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.1b",7900,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2",8000,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2a",8000,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1931,"Alt.2b",7500,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1932,"No.Act",8000,17000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt1",8000,17000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.1a",8000,17000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.1b",8000,17000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2",8000,17000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2a",8000,17000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2b",8000,17000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"No.Act",8000,17500,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt1",8000,17500,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.1a",8000,17500,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.1b",8000,17500,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2",8000,17500,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2a",8000,17500,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2b",8000,17500,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"No.Act",8000,18000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt1",8000,18000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.1a",8000,18000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.1b",8000,18000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2",8000,18000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2a",8000,18000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1932,"Alt.2b",8000,18000,0,"06-09","06-09","06-09",16,"Median","06-14","12-31",0
1933,"No.Act",7700,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt1",7700,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.1a",7700,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.1b",7700,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2",7700,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2a",7700,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2b",7700,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"No.Act",7700,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt1",7700,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.1a",7700,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.1b",7700,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2",7700,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2a",7700,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2b",7700,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"No.Act",7700,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt1",7700,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.1a",7700,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.1b",7700,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2",7700,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2a",7700,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1933,"Alt.2b",7700,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"No.Act",11200,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt1",11200,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.1a",11200,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.1b",11200,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2",11200,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2a",11200,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2b",11200,17000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"No.Act",11200,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt1",11200,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.1a",11200,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.1b",11200,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2",11200,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2a",11200,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2b",11200,17500,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"No.Act",11200,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt1",11200,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.1a",11200,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.1b",11200,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2",11200,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2a",11200,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1934,"Alt.2b",11200,18000,0,"07-31","07-31","07-31",16,"Median","06-14","12-31",0
1935,"No.Act",7500,17000,0,"06-13","06-13","06-13",16,"Median","06-14","12-31",0
1935,"Alt1",7500,17000,0,"06-13","06-13","06-13",16,"Median","06-14","12-31",0
